time,state_name,state_abbr,units_total_thousand
2021-01,Alabama,AL,1.941
2021-01,Alaska,AK,0.111
2021-01,Arizona,AZ,5.096
2021-01,Arkansas,AR,1.23
2021-01,California,CA,9.729
2021-01,Colorado,CO,4.807
2021-01,Connecticut,CT,0.241
2021-01,Delaware,DE,0.677
2021-01,District of Columbia,DC,0.313
2021-01,Florida,FL,15.788
2021-01,Georgia,GA,5.331
2021-01,Hawaii,HI,0.339
2021-01,Idaho,ID,1.369
2021-01,Illinois,IL,0.983
2021-01,Indiana,IN,1.584
2021-01,Iowa,IA,0.494
2021-01,Kansas,KS,0.495
2021-01,Kentucky,KY,1.085
2021-01,Louisiana,LA,1.496
2021-01,Maine,ME,0.458
2021-01,Maryland,MD,1.32
2021-01,Massachusetts,MA,1.246
2021-01,Michigan,MI,1.64
2021-01,Minnesota,MN,2.335
2021-01,Mississippi,MS,0.71
2021-01,Missouri,MO,1.102
2021-01,Montana,MT,0.241
2021-01,Nebraska,NE,0.478
2021-01,Nevada,NV,2.029
2021-01,New Hampshire,NH,0.216
2021-01,New Jersey,NJ,3.309
2021-01,New Mexico,NM,0.414
2021-01,New York,NY,3.951
2021-01,North Carolina,NC,6.069
2021-01,North Dakota,ND,0.204
2021-01,Ohio,OH,1.573
2021-01,Oklahoma,OK,1.27
2021-01,Oregon,OR,1.072
2021-01,Pennsylvania,PA,3.833
2021-01,Rhode Island,RI,0.103
2021-01,South Carolina,SC,3.61
2021-01,South Dakota,SD,0.595
2021-01,Tennessee,TN,3.818
2021-01,Texas,TX,22.26
2021-01,Utah,UT,2.811
2021-01,Vermont,VT,0.092
2021-01,Virginia,VA,3.294
2021-01,Washington,WA,4.205
2021-01,West Virginia,WV,0.192
2021-01,Wisconsin,WI,1.094
2021-01,Wyoming,WY,0.184
2021-02,Alabama,AL,1.879
2021-02,Alaska,AK,0.115
2021-02,Arizona,AZ,5.484
2021-02,Arkansas,AR,0.963
2021-02,California,CA,7.897
2021-02,Colorado,CO,3.625
2021-02,Connecticut,CT,0.276
2021-02,Delaware,DE,0.778
2021-02,District of Columbia,DC,0.749
2021-02,Florida,FL,12.866
2021-02,Georgia,GA,4.683
2021-02,Hawaii,HI,0.293
2021-02,Idaho,ID,1.438
2021-02,Illinois,IL,1.011
2021-02,Indiana,IN,1.579
2021-02,Iowa,IA,0.773
2021-02,Kansas,KS,0.846
2021-02,Kentucky,KY,1.654
2021-02,Louisiana,LA,1.411
2021-02,Maine,ME,0.275
2021-02,Maryland,MD,1.79
2021-02,Massachusetts,MA,1.062
2021-02,Michigan,MI,1.559
2021-02,Minnesota,MN,2.03
2021-02,Mississippi,MS,0.547
2021-02,Missouri,MO,1.121
2021-02,Montana,MT,0.222
2021-02,Nebraska,NE,0.575
2021-02,Nevada,NV,2.129
2021-02,New Hampshire,NH,0.26
2021-02,New Jersey,NJ,2.159
2021-02,New Mexico,NM,0.715
2021-02,New York,NY,2.956
2021-02,North Carolina,NC,7.814
2021-02,North Dakota,ND,0.069
2021-02,Ohio,OH,2.271
2021-02,Oklahoma,OK,1.122
2021-02,Oregon,OR,1.474
2021-02,Pennsylvania,PA,3.591
2021-02,Rhode Island,RI,0.096
2021-02,South Carolina,SC,3.588
2021-02,South Dakota,SD,0.245
2021-02,Tennessee,TN,3.53
2021-02,Texas,TX,18.184
2021-02,Utah,UT,2.867
2021-02,Vermont,VT,0.097
2021-02,Virginia,VA,2.789
2021-02,Washington,WA,4.629
2021-02,West Virginia,WV,0.596
2021-02,Wisconsin,WI,1.271
2021-02,Wyoming,WY,0.146
2021-03,Alabama,AL,2.021
2021-03,Alaska,AK,0.145
2021-03,Arizona,AZ,5.173
2021-03,Arkansas,AR,1.886
2021-03,California,CA,11.644
2021-03,Colorado,CO,4.823
2021-03,Connecticut,CT,0.564
2021-03,Delaware,DE,0.838
2021-03,District of Columbia,DC,0.589
2021-03,Florida,FL,17.512
2021-03,Georgia,GA,6.099
2021-03,Hawaii,HI,0.254
2021-03,Idaho,ID,2.052
2021-03,Illinois,IL,1.625
2021-03,Indiana,IN,2.421
2021-03,Iowa,IA,1.83
2021-03,Kansas,KS,0.764
2021-03,Kentucky,KY,1.7
2021-03,Louisiana,LA,1.988
2021-03,Maine,ME,0.499
2021-03,Maryland,MD,1.601
2021-03,Massachusetts,MA,1.488
2021-03,Michigan,MI,2.364
2021-03,Minnesota,MN,3.167
2021-03,Mississippi,MS,0.88
2021-03,Missouri,MO,2.347
2021-03,Montana,MT,0.652
2021-03,Nebraska,NE,0.897
2021-03,Nevada,NV,2.184
2021-03,New Hampshire,NH,0.456
2021-03,New Jersey,NJ,2.916
2021-03,New Mexico,NM,0.66
2021-03,New York,NY,2.759
2021-03,North Carolina,NC,8.638
2021-03,North Dakota,ND,0.299
2021-03,Ohio,OH,2.494
2021-03,Oklahoma,OK,1.577
2021-03,Oregon,OR,2.452
2021-03,Pennsylvania,PA,3.951
2021-03,Rhode Island,RI,0.131
2021-03,South Carolina,SC,4.444
2021-03,South Dakota,SD,0.746
2021-03,Tennessee,TN,6.526
2021-03,Texas,TX,23.649
2021-03,Utah,UT,3.686
2021-03,Vermont,VT,0.197
2021-03,Virginia,VA,4.361
2021-03,Washington,WA,4.897
2021-03,West Virginia,WV,0.447
2021-03,Wisconsin,WI,2.088
2021-03,Wyoming,WY,0.187
2021-04,Alabama,AL,1.652
2021-04,Alaska,AK,0.166
2021-04,Arizona,AZ,6.384
2021-04,Arkansas,AR,1.298
2021-04,California,CA,10.56
2021-04,Colorado,CO,5.514
2021-04,Connecticut,CT,0.69
2021-04,Delaware,DE,0.861
2021-04,District of Columbia,DC,0.159
2021-04,Florida,FL,19.625
2021-04,Georgia,GA,5.912
2021-04,Hawaii,HI,0.29
2021-04,Idaho,ID,1.704
2021-04,Illinois,IL,1.967
2021-04,Indiana,IN,2.64
2021-04,Iowa,IA,1.903
2021-04,Kansas,KS,0.889
2021-04,Kentucky,KY,1.258
2021-04,Louisiana,LA,2.481
2021-04,Maine,ME,0.651
2021-04,Maryland,MD,1.378
2021-04,Massachusetts,MA,2.179
2021-04,Michigan,MI,2.211
2021-04,Minnesota,MN,2.868
2021-04,Mississippi,MS,0.776
2021-04,Missouri,MO,2.167
2021-04,Montana,MT,0.474
2021-04,Nebraska,NE,0.988
2021-04,Nevada,NV,2.156
2021-04,New Hampshire,NH,0.419
2021-04,New Jersey,NJ,3.535
2021-04,New Mexico,NM,0.724
2021-04,New York,NY,3.008
2021-04,North Carolina,NC,8.029
2021-04,North Dakota,ND,0.337
2021-04,Ohio,OH,2.921
2021-04,Oklahoma,OK,1.428
2021-04,Oregon,OR,2.07
2021-04,Pennsylvania,PA,2.733
2021-04,Rhode Island,RI,0.152
2021-04,South Carolina,SC,4.352
2021-04,South Dakota,SD,0.811
2021-04,Tennessee,TN,5.298
2021-04,Texas,TX,24.127
2021-04,Utah,UT,4.266
2021-04,Vermont,VT,0.262
2021-04,Virginia,VA,4.116
2021-04,Washington,WA,4.277
2021-04,West Virginia,WV,0.273
2021-04,Wisconsin,WI,2.699
2021-04,Wyoming,WY,0.256
2021-05,Alabama,AL,1.747
2021-05,Alaska,AK,0.138
2021-05,Arizona,AZ,5.349
2021-05,Arkansas,AR,0.907
2021-05,California,CA,9.922
2021-05,Colorado,CO,4.38
2021-05,Connecticut,CT,0.329
2021-05,Delaware,DE,0.944
2021-05,District of Columbia,DC,0.403
2021-05,Florida,FL,17.754
2021-05,Georgia,GA,5.334
2021-05,Hawaii,HI,0.226
2021-05,Idaho,ID,1.489
2021-05,Illinois,IL,1.46
2021-05,Indiana,IN,2.357
2021-05,Iowa,IA,0.944
2021-05,Kansas,KS,0.745
2021-05,Kentucky,KY,1.323
2021-05,Louisiana,LA,1.614
2021-05,Maine,ME,0.745
2021-05,Maryland,MD,1.356
2021-05,Massachusetts,MA,1.84
2021-05,Michigan,MI,1.979
2021-05,Minnesota,MN,3.823
2021-05,Mississippi,MS,0.968
2021-05,Missouri,MO,1.592
2021-05,Montana,MT,0.395
2021-05,Nebraska,NE,1.074
2021-05,Nevada,NV,1.712
2021-05,New Hampshire,NH,0.571
2021-05,New Jersey,NJ,3.108
2021-05,New Mexico,NM,0.569
2021-05,New York,NY,3.573
2021-05,North Carolina,NC,6.86
2021-05,North Dakota,ND,0.496
2021-05,Ohio,OH,2.932
2021-05,Oklahoma,OK,1.232
2021-05,Oregon,OR,1.819
2021-05,Pennsylvania,PA,2.657
2021-05,Rhode Island,RI,0.12
2021-05,South Carolina,SC,3.928
2021-05,South Dakota,SD,0.662
2021-05,Tennessee,TN,5.384
2021-05,Texas,TX,21.683
2021-05,Utah,UT,3.538
2021-05,Vermont,VT,0.2
2021-05,Virginia,VA,3.125
2021-05,Washington,WA,4.123
2021-05,West Virginia,WV,0.321
2021-05,Wisconsin,WI,2.316
2021-05,Wyoming,WY,0.185
2021-06,Alabama,AL,1.679
2021-06,Alaska,AK,0.157
2021-06,Arizona,AZ,5.996
2021-06,Arkansas,AR,1.06
2021-06,California,CA,10.796
2021-06,Colorado,CO,4.955
2021-06,Connecticut,CT,0.363
2021-06,Delaware,DE,0.69
2021-06,District of Columbia,DC,0.11
2021-06,Florida,FL,19.447
2021-06,Georgia,GA,5.956
2021-06,Hawaii,HI,0.238
2021-06,Idaho,ID,1.916
2021-06,Illinois,IL,1.981
2021-06,Indiana,IN,2.957
2021-06,Iowa,IA,1.359
2021-06,Kansas,KS,0.639
2021-06,Kentucky,KY,1.116
2021-06,Louisiana,LA,2.224
2021-06,Maine,ME,0.803
2021-06,Maryland,MD,1.809
2021-06,Massachusetts,MA,1.445
2021-06,Michigan,MI,2.272
2021-06,Minnesota,MN,3.341
2021-06,Mississippi,MS,0.665
2021-06,Missouri,MO,1.208
2021-06,Montana,MT,0.914
2021-06,Nebraska,NE,0.78
2021-06,Nevada,NV,1.77
2021-06,New Hampshire,NH,0.468
2021-06,New Jersey,NJ,2.935
2021-06,New Mexico,NM,0.721
2021-06,New York,NY,4.505
2021-06,North Carolina,NC,8.339
2021-06,North Dakota,ND,0.289
2021-06,Ohio,OH,2.753
2021-06,Oklahoma,OK,1.338
2021-06,Oregon,OR,1.555
2021-06,Pennsylvania,PA,2.654
2021-06,Rhode Island,RI,0.182
2021-06,South Carolina,SC,5.588
2021-06,South Dakota,SD,0.604
2021-06,Tennessee,TN,5.653
2021-06,Texas,TX,23.679
2021-06,Utah,UT,4.069
2021-06,Vermont,VT,0.188
2021-06,Virginia,VA,3.558
2021-06,Washington,WA,3.889
2021-06,West Virginia,WV,0.428
2021-06,Wisconsin,WI,2.176
2021-06,Wyoming,WY,0.283
2021-07,Alabama,AL,1.83
2021-07,Alaska,AK,0.146
2021-07,Arizona,AZ,5.935
2021-07,Arkansas,AR,1.242
2021-07,California,CA,9.714
2021-07,Colorado,CO,4.749
2021-07,Connecticut,CT,0.294
2021-07,Delaware,DE,0.89
2021-07,District of Columbia,DC,0.279
2021-07,Florida,FL,17.75
2021-07,Georgia,GA,4.709
2021-07,Hawaii,HI,0.332
2021-07,Idaho,ID,1.522
2021-07,Illinois,IL,2.224
2021-07,Indiana,IN,2.544
2021-07,Iowa,IA,1.116
2021-07,Kansas,KS,0.724
2021-07,Kentucky,KY,1.044
2021-07,Louisiana,LA,1.541
2021-07,Maine,ME,0.764
2021-07,Maryland,MD,1.228
2021-07,Massachusetts,MA,1.341
2021-07,Michigan,MI,1.658
2021-07,Minnesota,MN,2.706
2021-07,Mississippi,MS,0.595
2021-07,Missouri,MO,1.389
2021-07,Montana,MT,0.58
2021-07,Nebraska,NE,0.614
2021-07,Nevada,NV,1.795
2021-07,New Hampshire,NH,0.426
2021-07,New Jersey,NJ,2.74
2021-07,New Mexico,NM,0.759
2021-07,New York,NY,3.007
2021-07,North Carolina,NC,7.676
2021-07,North Dakota,ND,0.385
2021-07,Ohio,OH,2.376
2021-07,Oklahoma,OK,1.222
2021-07,Oregon,OR,2.132
2021-07,Pennsylvania,PA,2.57
2021-07,Rhode Island,RI,0.104
2021-07,South Carolina,SC,4.276
2021-07,South Dakota,SD,0.617
2021-07,Tennessee,TN,4.457
2021-07,Texas,TX,20.762
2021-07,Utah,UT,3.839
2021-07,Vermont,VT,0.141
2021-07,Virginia,VA,2.973
2021-07,Washington,WA,4.566
2021-07,West Virginia,WV,0.245
2021-07,Wisconsin,WI,2.379
2021-07,Wyoming,WY,0.247
2021-08,Alabama,AL,1.547
2021-08,Alaska,AK,0.145
2021-08,Arizona,AZ,4.939
2021-08,Arkansas,AR,1.092
2021-08,California,CA,9.869
2021-08,Colorado,CO,5.793
2021-08,Connecticut,CT,0.299
2021-08,Delaware,DE,0.627
2021-08,District of Columbia,DC,0.36
2021-08,Florida,FL,22.629
2021-08,Georgia,GA,5.569
2021-08,Hawaii,HI,0.203
2021-08,Idaho,ID,1.614
2021-08,Illinois,IL,1.793
2021-08,Indiana,IN,2.317
2021-08,Iowa,IA,1.023
2021-08,Kansas,KS,0.808
2021-08,Kentucky,KY,1.118
2021-08,Louisiana,LA,1.519
2021-08,Maine,ME,0.653
2021-08,Maryland,MD,1.606
2021-08,Massachusetts,MA,1.173
2021-08,Michigan,MI,1.771
2021-08,Minnesota,MN,3.715
2021-08,Mississippi,MS,0.654
2021-08,Missouri,MO,2.101
2021-08,Montana,MT,0.511
2021-08,Nebraska,NE,0.638
2021-08,Nevada,NV,2.182
2021-08,New Hampshire,NH,0.425
2021-08,New Jersey,NJ,3.039
2021-08,New Mexico,NM,0.595
2021-08,New York,NY,4.764
2021-08,North Carolina,NC,8.399
2021-08,North Dakota,ND,0.286
2021-08,Ohio,OH,3.526
2021-08,Oklahoma,OK,1.377
2021-08,Oregon,OR,1.722
2021-08,Pennsylvania,PA,2.617
2021-08,Rhode Island,RI,0.141
2021-08,South Carolina,SC,3.629
2021-08,South Dakota,SD,0.797
2021-08,Tennessee,TN,4.957
2021-08,Texas,TX,23.304
2021-08,Utah,UT,3.867
2021-08,Vermont,VT,0.171
2021-08,Virginia,VA,3.265
2021-08,Washington,WA,6.349
2021-08,West Virginia,WV,0.327
2021-08,Wisconsin,WI,2.457
2021-08,Wyoming,WY,0.277
2021-09,Alabama,AL,1.886
2021-09,Alaska,AK,0.132
2021-09,Arizona,AZ,4.306
2021-09,Arkansas,AR,1.59
2021-09,California,CA,8.736
2021-09,Colorado,CO,5.444
2021-09,Connecticut,CT,0.38
2021-09,Delaware,DE,0.601
2021-09,District of Columbia,DC,0.314
2021-09,Florida,FL,17.123
2021-09,Georgia,GA,5.813
2021-09,Hawaii,HI,0.558
2021-09,Idaho,ID,1.683
2021-09,Illinois,IL,1.642
2021-09,Indiana,IN,2.578
2021-09,Iowa,IA,1.319
2021-09,Kansas,KS,0.819
2021-09,Kentucky,KY,1.217
2021-09,Louisiana,LA,1.403
2021-09,Maine,ME,0.485
2021-09,Maryland,MD,1.789
2021-09,Massachusetts,MA,1.828
2021-09,Michigan,MI,1.988
2021-09,Minnesota,MN,3.515
2021-09,Mississippi,MS,0.741
2021-09,Missouri,MO,2.105
2021-09,Montana,MT,0.505
2021-09,Nebraska,NE,1.266
2021-09,Nevada,NV,1.666
2021-09,New Hampshire,NH,0.342
2021-09,New Jersey,NJ,2.483
2021-09,New Mexico,NM,0.668
2021-09,New York,NY,2.653
2021-09,North Carolina,NC,7.802
2021-09,North Dakota,ND,0.229
2021-09,Ohio,OH,2.48
2021-09,Oklahoma,OK,1.253
2021-09,Oregon,OR,1.509
2021-09,Pennsylvania,PA,1.952
2021-09,Rhode Island,RI,0.087
2021-09,South Carolina,SC,4.102
2021-09,South Dakota,SD,0.77
2021-09,Tennessee,TN,3.91
2021-09,Texas,TX,18.003
2021-09,Utah,UT,3.423
2021-09,Vermont,VT,0.172
2021-09,Virginia,VA,3.078
2021-09,Washington,WA,3.701
2021-09,West Virginia,WV,0.278
2021-09,Wisconsin,WI,2.07
2021-09,Wyoming,WY,0.187
2021-10,Alabama,AL,1.51
2021-10,Alaska,AK,0.125
2021-10,Arizona,AZ,4.986
2021-10,Arkansas,AR,1.247
2021-10,California,CA,10.997
2021-10,Colorado,CO,4.721
2021-10,Connecticut,CT,0.336
2021-10,Delaware,DE,0.607
2021-10,District of Columbia,DC,0.623
2021-10,Florida,FL,16.212
2021-10,Georgia,GA,4.865
2021-10,Hawaii,HI,0.267
2021-10,Idaho,ID,1.656
2021-10,Illinois,IL,2.655
2021-10,Indiana,IN,2.207
2021-10,Iowa,IA,1.557
2021-10,Kansas,KS,0.578
2021-10,Kentucky,KY,1.1
2021-10,Louisiana,LA,1.46
2021-10,Maine,ME,0.499
2021-10,Maryland,MD,1.224
2021-10,Massachusetts,MA,1.021
2021-10,Michigan,MI,1.582
2021-10,Minnesota,MN,4.31
2021-10,Mississippi,MS,0.7
2021-10,Missouri,MO,2.081
2021-10,Montana,MT,0.6
2021-10,Nebraska,NE,1.265
2021-10,Nevada,NV,1.77
2021-10,New Hampshire,NH,0.282
2021-10,New Jersey,NJ,3.013
2021-10,New Mexico,NM,0.527
2021-10,New York,NY,3.122
2021-10,North Carolina,NC,8.006
2021-10,North Dakota,ND,0.192
2021-10,Ohio,OH,2.812
2021-10,Oklahoma,OK,1.13
2021-10,Oregon,OR,1.56
2021-10,Pennsylvania,PA,1.916
2021-10,Rhode Island,RI,0.114
2021-10,South Carolina,SC,4.275
2021-10,South Dakota,SD,0.706
2021-10,Tennessee,TN,4.722
2021-10,Texas,TX,18.064
2021-10,Utah,UT,2.395
2021-10,Vermont,VT,0.198
2021-10,Virginia,VA,2.451
2021-10,Washington,WA,4.987
2021-10,West Virginia,WV,0.255
2021-10,Wisconsin,WI,2.67
2021-10,Wyoming,WY,0.195
2021-11,Alabama,AL,1.433
2021-11,Alaska,AK,0.114
2021-11,Arizona,AZ,5.418
2021-11,Arkansas,AR,1.092
2021-11,California,CA,8.721
2021-11,Colorado,CO,4.99
2021-11,Connecticut,CT,0.445
2021-11,Delaware,DE,0.702
2021-11,District of Columbia,DC,0.498
2021-11,Florida,FL,14.873
2021-11,Georgia,GA,5.164
2021-11,Hawaii,HI,0.456
2021-11,Idaho,ID,1.4
2021-11,Illinois,IL,1.46
2021-11,Indiana,IN,2.232
2021-11,Iowa,IA,1.244
2021-11,Kansas,KS,0.793
2021-11,Kentucky,KY,1.298
2021-11,Louisiana,LA,1.346
2021-11,Maine,ME,0.448
2021-11,Maryland,MD,1.071
2021-11,Massachusetts,MA,1.047
2021-11,Michigan,MI,1.771
2021-11,Minnesota,MN,2.724
2021-11,Mississippi,MS,0.602
2021-11,Missouri,MO,1.666
2021-11,Montana,MT,0.801
2021-11,Nebraska,NE,0.547
2021-11,Nevada,NV,2.266
2021-11,New Hampshire,NH,0.288
2021-11,New Jersey,NJ,3.278
2021-11,New Mexico,NM,0.468
2021-11,New York,NY,4.462
2021-11,North Carolina,NC,7.709
2021-11,North Dakota,ND,0.253
2021-11,Ohio,OH,2.486
2021-11,Oklahoma,OK,1.074
2021-11,Oregon,OR,1.629
2021-11,Pennsylvania,PA,2.23
2021-11,Rhode Island,RI,0.131
2021-11,South Carolina,SC,4.018
2021-11,South Dakota,SD,0.512
2021-11,Tennessee,TN,4.807
2021-11,Texas,TX,18.004
2021-11,Utah,UT,3.043
2021-11,Vermont,VT,0.135
2021-11,Virginia,VA,3.373
2021-11,Washington,WA,5.124
2021-11,West Virginia,WV,0.269
2021-11,Wisconsin,WI,1.699
2021-11,Wyoming,WY,0.188
2021-12,Alabama,AL,1.437
2021-12,Alaska,AK,0.106
2021-12,Arizona,AZ,5.858
2021-12,Arkansas,AR,1.307
2021-12,California,CA,10.973
2021-12,Colorado,CO,5.694
2021-12,Connecticut,CT,0.495
2021-12,Delaware,DE,0.564
2021-12,District of Columbia,DC,0.343
2021-12,Florida,FL,17.64
2021-12,Georgia,GA,5.456
2021-12,Hawaii,HI,0.276
2021-12,Idaho,ID,1.467
2021-12,Illinois,IL,1.08
2021-12,Indiana,IN,3.2
2021-12,Iowa,IA,0.716
2021-12,Kansas,KS,0.855
2021-12,Kentucky,KY,1.376
2021-12,Louisiana,LA,1.407
2021-12,Maine,ME,0.622
2021-12,Maryland,MD,1.189
2021-12,Massachusetts,MA,2.673
2021-12,Michigan,MI,1.596
2021-12,Minnesota,MN,2.918
2021-12,Mississippi,MS,0.613
2021-12,Missouri,MO,1.898
2021-12,Montana,MT,0.524
2021-12,Nebraska,NE,0.743
2021-12,Nevada,NV,1.784
2021-12,New Hampshire,NH,0.249
2021-12,New Jersey,NJ,4.53
2021-12,New Mexico,NM,0.759
2021-12,New York,NY,3.459
2021-12,North Carolina,NC,6.479
2021-12,North Dakota,ND,0.199
2021-12,Ohio,OH,2.276
2021-12,Oklahoma,OK,1.181
2021-12,Oregon,OR,1.601
2021-12,Pennsylvania,PA,13.036
2021-12,Rhode Island,RI,0.137
2021-12,South Carolina,SC,3.459
2021-12,South Dakota,SD,0.522
2021-12,Tennessee,TN,4.776
2021-12,Texas,TX,20.891
2021-12,Utah,UT,3.29
2021-12,Vermont,VT,0.239
2021-12,Virginia,VA,3.329
2021-12,Washington,WA,5.29
2021-12,West Virginia,WV,0.242
2021-12,Wisconsin,WI,2.246
2021-12,Wyoming,WY,0.15
